title,offer_details,valid_until,product_url,image_url,scraped_at
"Venus Gillette Snap Extra Smooth Voor Vrouwen, 1 Mini-handvat, 1 Navulmesje",-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/gillette-snap-extra-smooth-voor-vrouwen-1-mini-handvat-1-navulmesje/07203826.html,https://cdn.carrefour.eu/420_07203826_T596.webp,2026-02-01 20:58:58
"Gillette Labs Met Exfoliërende Strip, Champion Gold Editie",-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/labs-met-exfolierende-strip-champion-gold-editie/07205302.html,https://cdn.carrefour.eu/420_07205302_T596.webp,2026-02-01 20:59:00
Carrefour Geroosterde Notenmengeling Zonder Zout 50 gr,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/geroosterde-notenmengeling-zonder-zout-50-gr/07019461.html,https://cdn.carrefour.eu/420_07019461_M1_20250618.webp,2026-02-01 20:59:02
L'Oréal Paris Elseve Color Vive Shampoo - 300ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/elseve-color-vive-shampoo---300ml/07187374.html,https://cdn.carrefour.eu/420_07187374_03600524137601_C1N1_MPM.webp,2026-02-01 20:59:04
Tartare Plantaardige Knoflook & Fijne Kruiden 140g,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/plantaardige-knoflook-and-fijne-kruiden-140g/07281689.html,https://cdn.carrefour.eu/420_07281689_03272770015516_C1N1_s06_MPM.webp,2026-02-01 20:59:06
Carrefour Soft Lenzen Vloeistof 360 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-lenzen-vloeistof-360-ml/07186574.html,https://cdn.carrefour.eu/420_07186574_T1.webp,2026-02-01 20:59:08
Twinings Groene thee Gember 40g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/groene-thee-gember-40g/07246804.html,https://cdn.carrefour.eu/420_07246804_00070177235314_A1L1_MPM.webp,2026-02-01 20:59:10
Pure Via Bio agavesiroop 330g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/bio-agavesiroop-330g/07229336.html,https://cdn.carrefour.eu/420_03329757005357_C1N1.webp,2026-02-01 20:59:12
"Nescafé Dolce Gusto NESCAFÉ Dolce Gusto NEO, Café au Lait, 12 sachets, 108 gr",2 gekocht = 100 Bonuspunten,2026-02-02,https://www.carrefour.be/nl/nescafe-dolce-gusto-neo-cafe-au-lait-12-sachets-108-gr/07290432.html,https://cdn.carrefour.eu/420_07290432_T597.webp,2026-02-01 20:59:14
Parodontax Complete Protection Extra Fresh Tandpasta 75 ml Doos,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/complete-protection-extra-fresh-tandpasta-75-ml-doos/07272791.html,https://cdn.carrefour.eu/420_07272791_05054563262912_C1N1_MPM.webp,2026-02-01 20:59:15
Pyrex RECHTHOEKIGE BEWAARSCHAAL COOK & FREEZE,1 + 1 gratis,2026-02-21,https://www.carrefour.be/nl/rechthoekige-bewaarschaal-cook-and-freeze/07192755.html,,2026-02-01 20:59:17
Spanje Ribera Del Duero Viña Espolón Rood 75cl,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/ribera-del-duero-vi%C3%B1a-espol%C3%B3n-rood-75cl/07156051.html,,2026-02-01 20:59:19
Carrefour Soft Blaren Pleisters 6 Stuks,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-blaren-pleisters-6-stuks/07130630.html,,2026-02-01 20:59:21
"Oral-B Pro Cross Action Zwart Opzetborstels, 4 Stuks",-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/pro-cross-action-zwart-opzetborstels-4-stuks/07205345.html,,2026-02-01 20:59:23
JUVAMINE Acerola 1000 x30,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/acerola-1000-x30/06873769.html,,2026-02-01 20:59:25
No Brand BIONA CANNELLINI BONEN,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/biona-cannellini-bonen/05922144.html,,2026-02-01 20:59:26
Twinings Ayurveda herb Peer honing kaneel 36g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/ayurveda-herb-peer-honing-kaneel-36g/07224907.html,,2026-02-01 20:59:28
Twinings Four red fruits tea 50g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/four-red-fruits-tea-50g/07217635.html,,2026-02-01 20:59:30
Kusmi Tea Petit Quatre Fruits Rouges BIO 20x2gr,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/kusmi-tea-petit-quatre-fruits-rouges-bio-20x2gr/07136973.html,,2026-02-01 20:59:32
Gerlinéa Mijn Maaltijd Afslank Pudding Chocolade Smaak 2 x 210 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/mijn-maaltijd-afslank-pudding-chocolade-smaak-2-x-210-g/07227955.html,,2026-02-01 20:59:34
Garnier Ultra Doux Rice Water Infusion & Zetmeel Shampoo 300ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/ultra-doux-rice-water-infusion-and-zetmeel-shampoo-300ml/07188603.html,,2026-02-01 20:59:36
Carrefour Bio Sultanarozijnen 200 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/sultanarozijnen-200-g/07172377.html,,2026-02-01 20:59:37
Garnier Ultra Doux Haarmasker Geheim van Honing 340ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/ultra-doux-haarmasker-geheim-van-honing-340ml/07186904.html,,2026-02-01 20:59:39
No Brand S/O KUSMI T.GREEN JASM.BIO 40G,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/s%2Fo-kusmi-t.green-jasm.bio-40g/07136971.html,,2026-02-01 20:59:41
Ethiquable Puur Sinaasappelsap Brazilïe 1L,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/puur-sinaasappelsap-brazilie-1l/07052690.html,,2026-02-01 20:59:43
Carrefour Bio Cookies Maxi Stukjes Chocolade 184 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/cookies-maxi-stukjes-chocolade-184-g/07266307.html,,2026-02-01 20:59:45
L'Oréal Paris Men Expert Deodorant Men Carbon Protect Roll-On,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/men-expert-deodorant-men-carbon-protect-roll-on/06263145.html,,2026-02-01 20:59:47
Denim Aftershave Lotion Original 100ml,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/aftershave-lotion-original-100ml/00222495.html,,2026-02-01 20:59:48
"Nivea Soft Hydraterende Crème Gezicht, Lichaam, Handen 300 ml",-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/soft-hydraterende-creme-gezicht-lichaam-handen-300-ml/07047119.html,,2026-02-01 20:59:50
Axe Jungle Fresh Palm Leaves & Amber Scent Deodorant Bodyspray 150 ml,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/jungle-fresh-palm-leaves-and-amber-scent-deodorant-bodyspray-150-ml/07082757.html,,2026-02-01 20:59:52
"Persil Deep Clean Gel Breeze Boost 1,305Liter -29WL",-50.0% voor 4,2026-02-02,https://www.carrefour.be/nl/deep-clean-gel-breeze-boost-1305liter--29wl/07079426.html,,2026-02-01 20:59:54
Dove Men+Care Advanced Clean Comfort Anti-Transpirant 150 ml,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/mencare-advanced-clean-comfort-anti-transpirant-150-ml/06958430.html,,2026-02-01 20:59:56
Gerlinéa Snack Chocolate & Hazelnut Flavour 8 x 20 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/snack-chocolate-and-hazelnut-flavour-8-x-20-g/04957222.html,,2026-02-01 20:59:58
Côte d'Or Carrés Pralines Pure Chocolade Hele Hazelnoten 10 x 20g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/carres-pralines-pure-chocolade-hele-hazelnoten-10-x-20g/04368752.html,,2026-02-01 21:00:00
Carrefour Sensation Mochi Mango Passion Fruit 6 Stuks 210 g,2 voor 10.0€,2026-12-31,https://www.carrefour.be/nl/sensation-mochi-mango-passion-fruit-6-stuks-210-g/06851229.html,https://cdn.carrefour.eu/420_06851229_T596.webp,2026-02-01 21:00:02
Nivea Men Sensitive Aftershave Balsem 100 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/men-sensitive-aftershave-balsem-100-ml/04746629.html,https://cdn.carrefour.eu/420_04746629_T1.webp,2026-02-01 21:00:04
Pétrole Hahn Shampoo stop roos klassiek normaal haar 250 ml,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/shampoo-stop-roos-klassiek-normaal-haar-250-ml/05205320.html,https://cdn.carrefour.eu/420_05205320_T1.webp,2026-02-01 21:00:06
Dove Men+Care Advanced Anti-Transpirant Invisible Dry 150 ml,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/mencare-advanced-anti-transpirant-invisible-dry-150-ml/06958435.html,https://cdn.carrefour.eu/420_06958435_T1.webp,2026-02-01 21:00:07
"Oral-B iO Ultimate Clean Zwart, Originele vervangende ronde opzetborstels, 2",-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/io-ultimate-clean-zwart-originele-vervangende-ronde-opzetborstels-2/07205305.html,https://cdn.carrefour.eu/420_07205305_T596.webp,2026-02-01 21:00:09
Jupiler Belgische Pils 12 x 33 cl Krimpverpakking,-10.0€ bij aankoop van 40.0€,2026-02-09,https://www.carrefour.be/nl/belgische-pils-12-x-33-cl-krimpverpakking/07190640.html,https://cdn.carrefour.eu/420_07190640_M1_20250128.webp,2026-02-01 21:00:11
"Pampers Premium Protection Pants Maat 6, 15 Luierbroekjes",-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/premium-protection-pants-maat-6-15-luierbroekjes/07187349.html,https://cdn.carrefour.eu/420_07187349_T596.webp,2026-02-01 21:00:13
Vandemoortele Vinaigrette Bieslook 450 ml,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/vinaigrette-bieslook-450-ml/05061015.html,https://cdn.carrefour.eu/420_05061015_T597.webp,2026-02-01 21:00:15
Fish Tales Tonijn Gestreept in Olijfolie 142 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/tonijn-gestreept-in-olijfolie-142-g/06461284.html,https://cdn.carrefour.eu/420_06461284_T1.webp,2026-02-01 21:00:17
Fish Tales Skipjack Tonijn in Olijfolie 2 x 80 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/skipjack-tonijn-in-olijfolie-2-x-80-g/06461287.html,https://cdn.carrefour.eu/420_06461287_T1.webp,2026-02-01 21:00:19
McCain Allumettes Frieten Fijn Gesneden 1 kg,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/allumettes-frieten-fijn-gesneden-1-kg/04637074.html,https://cdn.carrefour.eu/420_04637074_T597.webp,2026-02-01 21:00:19
Carrefour Dentalyss White 75 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/dentalyss-white-75-ml/06355969.html,https://cdn.carrefour.eu/420_06355969_M75_20220413.webp,2026-02-01 21:00:19
Schwarzkopf Taft Gel Maxx Power 300ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/taft-gel-maxx-power-300ml/07051737.html,https://cdn.carrefour.eu/420_07051737_M1_20250926.webp,2026-02-01 21:00:19
Frankrijk Côte du Rhône Hommage du Rhône Bio Rood 75cl,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/cote-du-rhone-hommage-du-rhone-bio-rood-75cl/06463364.html,https://cdn.carrefour.eu/420_06463364.webp,2026-02-01 21:00:19
Milka XL Cookie Chocolade Koeken 184g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/xl-cookie-chocolade-koeken-184g/05242629.html,,2026-02-01 21:00:19
LU PiM's koekjes framboos 150g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/pims-koekjes-framboos-150g/00902427.html,,2026-02-01 21:00:19
Boursin Kaas Cuisine Knoflook & Fijne Kruiden Light 230 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/kaas-cuisine-knoflook-and-fijne-kruiden-light-230-g/06866126.html,,2026-02-01 21:00:20
Always Ultimate Night Maandverband (Maat 6) Met Vleugels,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/ultimate-night-maandverband-maat-6-met-vleugels/07091224.html,,2026-02-01 21:00:20
Carrefour The Market Traiteur Trattoria Margherita 435 g,,,https://www.carrefour.be/nl/the-market-traiteur-trattoria-margherita-435-g/05766370.html,,2026-02-01 21:00:23
Theramed Junior Aardbei 0-6 Tandpasta 50 ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/junior-aardbei-0-6-tandpasta-50-ml/05821745.html,,2026-02-01 21:00:30
Carrefour Technic 2 Wegwerpscheermesjes 10 Stuks,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/technic-2-wegwerpscheermesjes-10-stuks/06489915.html,,2026-02-01 21:00:32
Tienen-Tirlemont Harde Klontjes Suiker 1 kg,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/harde-klontjes-suiker-1-kg/05550636.html,,2026-02-01 21:00:34
Garnier Belle Color 80 Zwart Permanente Haarkleuring,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/belle-color-80-zwart-permanente-haarkleuring/05681995.html,,2026-02-01 21:00:36
Activia Kokosnoot Yoghurt - Probiotica - 4x125g,2 voor 4.0€,2026-02-09,https://www.carrefour.be/nl/kokosnoot-yoghurt---probiotica---4x125g/06996359.html,,2026-02-01 21:00:38
Nivea Deodorant Fresh Flower 48h Protection 150 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/deodorant-fresh-flower-48h-protection-150-ml/06010563.html,,2026-02-01 21:00:40
Nectar of BIO Micellair Water Mild 400 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/micellair-water-mild-400-ml/06430206.html,,2026-02-01 21:00:42
Luminarc Wijnglas 19cl (J1103),2 + 1 gratis,2026-02-01,https://www.carrefour.be/nl/wijnglas-19cl-j1103/05440503.html,,2026-02-01 21:00:45
"Nivea Men Protect & Care Shower Gel 3in1 Body, Face & Hair 250 ml",-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/men-protect-and-care-shower-gel-3in1-body-face-and-hair-250-ml/06687749.html,,2026-02-01 21:00:47
Garnier SkinActive Micellair Reinigingswater voor de Droge Huid 400 ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/skinactive-micellair-reinigingswater-voor-de-droge-huid-400-ml/06003527.html,,2026-02-01 21:00:50
Fortius Blanco Chardonnay 75 cl,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/blanco-chardonnay-75-cl/06198195.html,,2026-02-01 21:00:52
Carrefour Bio Havervlokken 500 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/havervlokken-500-g/06162984.html,,2026-02-01 21:00:54
Carrefour Saus Bearnaise 300 ml,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/saus-bearnaise-300-ml/05307994.html,,2026-02-01 21:00:56
Axe Anti-Transpirant Anti-Transpirant Dark Temptation 150 ml,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/anti-transpirant-anti-transpirant-dark-temptation-150-ml/06614767.html,,2026-02-01 21:00:58
Carrefour Soft Bio met Galam Verzorgingscrème 200 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-bio-met-galam-verzorgingscreme-200-ml/06753811.html,,2026-02-01 21:01:00
Bic 12 Kleurstiften,1 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/12-kleurstiften/01315697.html,,2026-02-01 21:01:02
Carrefour Soft Deodorant Parfum Cologne 24 h 200 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-deodorant-parfum-cologne-24-h-200-ml/05534435.html,,2026-02-01 21:01:04
Air Wick Luchtverfrisser Spray Pure Aziatische Kersenbloesem 250 ml,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/luchtverfrisser-spray-pure-aziatische-kersenbloesem-250-ml/05451013.html,https://cdn.carrefour.eu/420_05451013_T1.webp,2026-02-01 21:01:06
Axe Bodyspray Deodorant Bodyspray Gold Temptation 150 ml,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/bodyspray-deodorant-bodyspray-gold-temptation-150-ml/06614758.html,https://cdn.carrefour.eu/420_06614758_T162.webp,2026-02-01 21:01:08
Vahiné Hazelnootpoeder Klassiek 100 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/hazelnootpoeder-klassiek-100-g/05598673.html,https://cdn.carrefour.eu/420_05598673_T1.webp,2026-02-01 21:01:10
Coral Optimal White Vloeibaar Wasmiddel 1.17 L 26 Wasbeurten,-50.0% voor 2,2026-02-02,https://www.carrefour.be/nl/optimal-white-vloeibaar-wasmiddel-1.17-l-26-wasbeurten/07078631.html,https://cdn.carrefour.eu/420_07078631_T162.webp,2026-02-01 21:01:12
Alpro Plant Protein Pudding Chocolate Flavour 200 g,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/plant-protein-pudding-chocolate-flavour-200-g/06973633.html,https://cdn.carrefour.eu/420_06973633_T596.webp,2026-02-01 21:01:14
Lotus Biscoff speculoos 125g x 2,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/biscoff-speculoos-125g-x-2/06217497.html,https://cdn.carrefour.eu/420_06217497_T517.webp,2026-02-01 21:01:16
Gillette Intimate 3 Navulmesjes,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/intimate-3-navulmesjes/07020378.html,https://cdn.carrefour.eu/420_07020378_T596.webp,2026-02-01 21:01:18
Anta Flu Verzorgende Keelpastilles Eucalyptus Menthol 165 g,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/verzorgende-keelpastilles-eucalyptus-menthol-165-g/06561146.html,https://cdn.carrefour.eu/420_06561146_T1.webp,2026-02-01 21:01:20
Demak Up Original Ongebleekt Katoen Multi-Gebruik 105 Stuks,-50.0% voor 2,2026-02-02,https://www.carrefour.be/nl/original-ongebleekt-katoen-multi-gebruik-105-stuks/07149010.html,https://cdn.carrefour.eu/420_07149010_T1.webp,2026-02-01 21:01:22
L'Oréal Paris Preference Infinia 1 Zwart Permanente Kleuring,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/preference-infinia-1-zwart-permanente-kleuring/05681413.html,https://cdn.carrefour.eu/420_05681413_M1_20240410.webp,2026-02-01 21:01:24
Ricola Raspberry Mint 50 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/raspberry-mint-50-g/06932533.html,https://cdn.carrefour.eu/420_06932533_T1.webp,2026-02-01 21:01:26
Carrefour Driekleur Donut 72g Los Verkocht,,,https://www.carrefour.be/nl/driekleur-donut-72g-los-verkocht/06448367.html,https://cdn.carrefour.eu/420_06448367_M1_20210826.webp,2026-02-01 21:01:27
Diadermine Expert Fondamental dag crème 50 ml,-20.0%,2026-02-09,https://www.carrefour.be/nl/expert-fondamental-dag-creme-50-ml/06918112.html,https://cdn.carrefour.eu/420_06918112_T1.webp,2026-02-01 21:01:29
Nectar of BIO Zachte Reinigingsgel 150 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/zachte-reinigingsgel-150-ml/06514288.html,https://cdn.carrefour.eu/420_06514288_T1.webp,2026-02-01 21:01:31
Contrex natuurlijk mineraalwater niet bruisend 6x1.5L,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/natuurlijk-mineraalwater-niet-bruisend-6x1.5l/01392226.html,,2026-02-01 21:01:33
Diadermine Essentiel BIO dag crème 50 ml,-20.0%,2026-02-09,https://www.carrefour.be/nl/essentiel-bio-dag-creme-50-ml/06465950.html,,2026-02-01 21:01:35
L'Oréal Paris L’Oréal Paris Revitalift Filler Dagcrème 50 ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/loreal-paris-revitalift-filler-dagcreme-50-ml/05542197.html,,2026-02-01 21:01:37
Carrefour The Market Gran Ravioli Basilicum & Mascarpone 250 g,,,https://www.carrefour.be/nl/the-market-gran-ravioli-basilicum-and-mascarpone-250-g/06561309.html,,2026-02-01 21:01:39
Dove Men+Care Advanced Anti-Transpirant Clean Comfort 50 ml,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/mencare-advanced-anti-transpirant-clean-comfort-50-ml/06925635.html,,2026-02-01 21:01:41
Violife Greek White Block 172 g,-50.0% voor 2,2026-02-02,https://www.carrefour.be/nl/greek-white-block-172-g/07098600.html,,2026-02-01 21:01:43
Nivea Anti-Transpirant Fresh Sensation 50 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/anti-transpirant-fresh-sensation-50-ml/06993649.html,,2026-02-01 21:01:45
Lay's Max Naturel Chips 185 gr,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/max-naturel-chips-185-gr/06793456.html,,2026-02-01 21:01:47
"Eristoff Original 70cl 37,5%",-1.5€,2026-02-09,https://www.carrefour.be/nl/original-70cl-375/00964845.html,,2026-02-01 21:01:49
Carrefour Bio Oregano 9 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/oregano-9-g/06594918.html,,2026-02-01 21:01:51
Bic Flex 3 Comfort Scheermes 3 Stuks,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/flex-3-comfort-scheermes-3-stuks/05561552.html,,2026-02-01 21:01:53
Carrefour Soft Green Solid Shampoo Greasy Hair 75 g,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-green-solid-shampoo-greasy-hair-75-g/06751669.html,,2026-02-01 21:01:55
Carrefour Absodys All in 1 Day Comfort & Secure Large x 20,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/absodys-all-in-1-day-comfort-and-secure-large-x-20/04873039.html,,2026-02-01 21:01:57
Axe Bodyspray Deodorant Bodyspray Gold 150 ml,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/bodyspray-deodorant-bodyspray-gold-150-ml/06614701.html,,2026-02-01 21:01:59
Carrefour The Market Traiteur World Paëlla Kip & Zeevruchten 1.2 kg,,,https://www.carrefour.be/nl/the-market-traiteur-world-paella-kip-and-zeevruchten-1.2-kg/06965772.html,,2026-02-01 21:02:00
"Anco Zelfrijzende bloem 1,2 Kg",-20.0% voor 2,2026-02-09,https://www.carrefour.be/nl/zelfrijzende-bloem-12-kg/00694942.html,,2026-02-01 21:02:02
Schwarzkopf Gliss Hair Repair Aqua Revive Anti-Klitspray 200 ml,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/gliss-hair-repair-aqua-revive-anti-klitspray-200-ml/06917759.html,,2026-02-01 21:02:04
Carrefour Essential Afwasmiddel Vruchtenazijn Appel Ontvettend 750 ml,-5% voor 2,2026-12-31,https://www.carrefour.be/nl/essential-afwasmiddel--vruchtenazijn-appel-ontvettend-750-ml/05885765.html,,2026-02-01 21:02:06
Carrefour Cherrina 1P,2 voor 5.0€,2026-12-31,https://www.carrefour.be/nl/cherrina-1p/04654827.html,,2026-02-01 21:02:08
Night Orient Chardonnay Sans Alcool 0.0% Wit 75cl,-20% voor 2,2026-02-02,https://www.carrefour.be/nl/chardonnay-sans-alcool-0.0-wit-75cl/05668449.html,,2026-02-01 21:02:10
Côte d'Or Chocolade Tablet Pure Chocolade 70% Sinaasappel 100g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/chocolade-tablet-pure-chocolade-70-sinaasappel-100g/06861755.html,,2026-02-01 21:02:12
Vahiné Rum Aroma 20 ml,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/rum-aroma-20-ml/05420280.html,,2026-02-01 21:02:14
Carrefour Soft Herstellend Masker 400 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-herstellend-masker-400-ml/06923073.html,https://cdn.carrefour.eu/420_06923073_T1.webp,2026-02-01 21:02:16
"Philadelphia Specialiteit van verse kaas Lactosevrij, vlootje 175 g",-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/specialiteit-van-verse-kaas-lactosevrij-vlootje-175-g/05673886.html,https://cdn.carrefour.eu/420_05673886_T1.webp,2026-02-01 21:02:18
